Type,Rotational speed _rpm_,Tool wear _min_,Strain _minNm_,Power _W_,Temperature Difference _K_
1,1521,13,465.4,5702.17916182469,10.199999999999989
0,1393,78,3892.2,7279.143482196134,11.199999999999989
0,1638,152,4423.2,4991.550903582679,10.400000000000034
0,1449,174,8543.4,7450.381225767804,11.5
1,1663,208,7321.6,6130.043137292596,9.5
0,2381,164,2328.7999999999997,3540.5958645467203,9.5
0,1385,5,268.0,7773.975741063062,8.5
2,1480,2,101.4,7857.751545158791,8.799999999999955
0,1416,112,4905.599999999999,6494.802988325394,11.800000000000011
0,1504,20,760.0,5984.943444598795,9.800000000000011
0,1699,199,5532.2,4946.1444177627955,10.699999999999989
1,1332,121,6183.1,7127.771076170666,10.600000000000023
0,1693,65,2054.0,5602.381235195655,9.299999999999955
0,1769,91,2265.9,4612.706245486285,8.5
1,1438,101,4332.9,6460.182637282835,11.199999999999989
1,1462,24,972.0,6200.561420390175,11.199999999999989
0,1491,11,468.6,6651.442798033382,10.600000000000023
1,1258,105,7245.0,9089.884183896707,11.100000000000023
0,1481,132,5398.8,6343.179254887639,11.399999999999977
0,1545,160,6960.0,7037.952942204533,11.399999999999977
1,1404,12,570.0,6983.76046893011,11.199999999999989
2,1420,150,6870.0,6810.553993962192,9.600000000000023
1,1624,53,1701.3000000000002,5459.0827222899115,9.099999999999966
2,1291,137,8713.2,8598.287765462977,9.100000000000023
2,1663,209,6353.599999999999,5294.128164025423,11.399999999999977
0,1493,90,3645.0,6332.037072942908,10.699999999999989
0,1390,74,3692.6,7263.466934854721,9.199999999999989
0,1336,179,8377.199999999999,6547.581744905703,9.5
0,1566,175,6264.999999999999,5870.882687322462,11.0
0,1369,93,5580.0,8601.680685528854,8.399999999999977
0,1566,128,3852.8,4936.133209173355,11.399999999999977
0,1391,38,1740.3999999999999,6671.46521521226,11.300000000000011
0,1348,102,5661.0,7834.503759522226,10.599999999999966
0,1568,123,4095.8999999999996,5467.879181719963,9.099999999999966
2,1512,49,2018.8000000000002,6523.454313326134,9.600000000000023
0,1336,31,2219.6,10017.240447334365,11.900000000000034
0,1460,162,6415.2,6054.477361998249,11.300000000000011
0,1395,80,3864.0,7055.860020329997,8.199999999999989
2,1536,99,3920.4,6369.641937006379,10.699999999999989
0,1558,39,1392.3000000000002,5824.5756116085495,11.5
0,1756,28,831.6,5461.47033270664,8.5
1,1475,46,2079.2000000000003,6981.666073827717,9.0
0,1584,74,2604.8,5838.8384422558465,8.800000000000011
0,1583,2,63.8,5288.106778106043,11.299999999999955
1,1657,8,248.8,5396.491724654891,11.0
0,1641,192,6124.799999999999,5481.859269028438,9.0
0,1535,107,4130.2,6204.750210594962,8.699999999999989
1,1498,176,6705.6,5976.754359748438,11.300000000000011
2,1791,168,4704.0,5251.486279740698,11.5
0,1492,111,5649.9,7952.711419101298,10.399999999999977
0,1818,173,4169.3,4588.17040686175,11.5
0,1523,181,7511.5,6618.759762460536,9.800000000000011
0,1545,74,2538.2,5549.46634293369,11.199999999999989
2,1708,78,2113.8,4847.142361272668,11.5
1,1442,165,8085.0,7399.28845724492,9.5
0,1446,11,407.0,5602.716338412037,9.699999999999989
1,1713,17,547.4000000000001,5776.195084743265,10.699999999999989
0,1304,142,6915.400000000001,6650.20710492297,10.800000000000011
1,1691,105,2908.5,4905.146633633447,8.900000000000034
0,1522,133,4761.4,5705.928129057973,9.399999999999977
0,1496,161,5844.299999999999,5686.785357822099,11.400000000000034
0,1721,112,3012.7999999999997,4847.990591289137,9.300000000000011
1,1607,199,6706.3,5671.192586284783,11.5
2,1369,156,7082.4,6508.605052050165,8.799999999999955
0,1422,179,7231.599999999999,6016.02426791831,9.699999999999989
0,1400,77,3595.9,6846.577589723356,9.0
0,1527,99,3207.6,5180.988940594142,11.199999999999989
0,1921,158,3776.2,4807.8829250783065,11.5
1,1350,157,8195.4,7379.601143282424,10.899999999999977
0,1572,20,668.0,5498.289798606712,9.599999999999966
0,1525,30,1245.0,6627.451502135468,9.900000000000034
2,1521,84,3116.4,5909.241533622792,11.199999999999989
0,1412,153,7894.8,7629.797582214315,9.0
0,1686,135,3766.5,4925.954448975724,9.199999999999989
1,1540,151,6266.5,6692.6395496974565,11.199999999999989
0,1486,182,7298.2,6240.103599923358,9.800000000000011
1,1425,35,1736.0,7401.5922918575525,9.700000000000045
0,1666,33,1141.8,6036.423676215621,9.0
0,1861,130,3497.0,5242.365189069776,11.100000000000023
0,1521,151,5934.299999999999,6259.654778204199,10.099999999999966
0,1562,179,7607.5,6951.820943618614,11.300000000000011
0,1433,86,3732.4,6512.751954352904,9.0
1,1340,60,3564.0,8335.27362850444,9.399999999999977
1,1463,190,8075.0,6511.212573952645,9.699999999999989
2,1483,192,8716.8,7050.592616647477,11.300000000000011
2,1697,74,2205.2000000000003,5295.740848254266,11.0
1,1412,184,8114.400000000001,6520.815375497118,9.0
0,1802,170,4318.0,4793.1069676309235,9.199999999999989
0,1595,41,1406.3,5729.060722963905,10.699999999999989
1,2102,5,95.0,4182.297579968972,8.199999999999989
1,1455,118,4602.0,5942.322504265093,8.799999999999955
0,1464,184,8427.199999999999,7021.585244479331,9.699999999999989
0,1602,165,5593.5,5687.0995170874585,8.800000000000011
0,1371,136,6868.0,7250.324605587204,9.300000000000011
1,1458,153,6334.2,6321.010082728807,8.800000000000011
0,1304,158,7110.0,6144.955230421635,10.200000000000045
0,1754,206,6241.8,5565.457049540462,11.0
1,1484,119,4962.3,6480.351662118882,11.100000000000023
0,1673,141,4342.8,5396.041429707877,10.800000000000011
0,1517,4,177.2,7037.492175282006,9.900000000000034
1,1487,160,6608.0,6431.164793139177,9.699999999999989
1,2090,143,2717.0,4158.42147580169,10.199999999999989
0,1698,39,1095.9,4996.577451828422,8.699999999999989
1,1463,196,8918.0,6970.827579172833,10.0
0,1419,76,3708.7999999999997,7251.549826722104,11.399999999999977
0,1474,191,9473.6,7656.103184700375,9.300000000000011
0,1642,37,1002.7,4659.840607265645,10.899999999999977
0,1414,209,7586.7,5375.07653473292,7.699999999999989
0,1446,5,214.5,6496.122457239903,8.700000000000045
1,1532,77,2779.7000000000003,5791.547000843809,7.7999999999999545
0,1661,158,4740.0,5218.185397612646,11.100000000000023
0,1596,30,1113.0,6200.624252243247,11.100000000000023
1,1419,81,3377.7000000000003,6196.508765867044,11.099999999999966
0,1543,96,2985.6000000000004,5025.21830485365,9.400000000000034
2,1432,61,2909.7000000000003,7153.029481105529,11.399999999999977
1,1508,96,3724.7999999999997,6127.1947599533405,9.0
0,1480,21,913.5,6741.857834603696,9.0
0,1922,205,4776.5,4689.622905621675,11.099999999999966
0,1416,48,2596.8,8022.119672794609,9.400000000000034
0,1429,126,4750.200000000001,5641.598783487967,9.600000000000023
1,1343,124,7898.8,8958.680802707288,9.399999999999977
0,1706,111,3196.8,5145.17478434322,11.5
0,1492,199,7303.3,5734.076799234139,9.899999999999977
0,1692,64,1939.2,5368.730517572669,8.800000000000011
0,1544,192,6028.799999999999,5076.981279809296,9.699999999999989
0,1412,200,8960.0,6624.32038145739,8.899999999999977
1,1463,188,7068.8,5760.508065426341,9.800000000000011
1,1472,73,3431.0,7244.931538198542,8.800000000000011
1,1494,54,1906.1999999999998,5522.731389451641,9.5
1,1447,172,6742.400000000001,5939.95583779939,7.800000000000011
1,1408,49,2293.2,6900.445431756908,8.600000000000023
0,1313,202,10887.8,7411.090373646905,8.899999999999977
1,1329,99,5682.599999999999,7988.504631401197,10.399999999999977
0,1516,64,2476.8,6143.824257066343,9.699999999999989
1,1490,163,7807.7,7473.953642645238,8.899999999999977
0,1404,87,3880.2000000000003,6557.383513984904,9.300000000000011
1,1525,2,84.0,6707.300315414208,9.199999999999989
1,2456,82,1139.8,3574.964888176993,11.100000000000023
0,1543,37,1439.3,6285.5624456208025,9.100000000000023
1,1660,115,3886.9999999999995,5875.6160202538695,9.600000000000023
0,1357,199,10467.4,7474.707624882099,9.800000000000011
1,1402,94,3760.0,5872.68386711052,9.600000000000023
0,1676,158,4518.8,5019.594854003724,10.800000000000011
0,1642,126,4170.6,5691.539634704533,9.100000000000023
0,2465,149,2041.3,3536.43849026847,8.800000000000011
0,1377,54,2457.0,6561.059177389603,9.599999999999966
0,1434,78,3478.8,6697.498546335008,8.5
0,1449,23,1046.5,6904.1210951616085,8.699999999999989
0,1376,8,456.8,8227.78927184962,9.599999999999966
0,1348,162,9396.0,8187.4093342754795,10.899999999999977
0,1515,170,8058.0,7520.030334897888,11.300000000000011
2,1455,85,3629.5000000000005,6506.081305951783,8.900000000000034
1,1897,50,1010.0,4012.798184332291,10.100000000000023
2,1430,153,6548.4,6409.267892343656,11.399999999999977
1,1802,43,1109.4,4868.588967121174,10.099999999999966
0,1732,232,5939.200000000001,4643.190166201619,8.099999999999966
0,1535,210,7727.999999999999,5915.40952719934,11.300000000000011
0,1571,78,2870.3999999999996,6054.142258781866,11.200000000000045
0,1621,135,4266.0,5364.122848347405,9.0
0,1403,185,8436.0,6699.634829339449,11.199999999999989
1,1512,47,2030.4,6840.1268528079845,10.600000000000023
1,1919,131,2646.2,4059.335643507467,8.899999999999977
0,1455,172,6948.8,6155.63664544384,9.399999999999977
0,1387,83,4199.8,7349.462797758985,9.5
0,1331,30,1563.0,7261.801890748319,10.100000000000023
0,1550,170,7785.999999999999,7434.055415944647,9.5
0,1360,94,4775.2,7234.878441707055,9.400000000000034
0,1324,118,6973.8,8194.153286505187,11.200000000000045
0,2003,138,2787.6,4237.024123994506,10.100000000000023
0,1582,51,1626.8999999999999,5284.766217917726,11.0
0,1522,106,3922.0,5897.1882898085205,11.0
0,1480,199,7960.0,6199.409503083859,7.800000000000011
2,1602,2,64.6,5418.681840764747,8.899999999999977
1,1284,111,7570.200000000001,9170.183292122463,8.100000000000023
1,1568,135,5062.5,6157.521601035994,7.800000000000011
0,1406,133,8033.2,8893.052932173794,10.699999999999989
1,1546,133,5014.1,6103.507151345274,10.200000000000045
0,1719,0,0.0,5742.422963717176,7.800000000000011
0,1451,66,2758.7999999999997,6351.44164356658,9.0
1,1405,113,5299.7,6900.455903732421,9.699999999999989
1,1316,69,3512.1,7014.589964837337,8.400000000000034
2,1640,79,2441.1,5306.778310443878,10.699999999999989
1,1762,73,1788.5,4520.647108760592,8.599999999999966
0,1611,195,5967.0,5162.327880231821,10.199999999999989
0,1686,108,3196.8,5226.102211099694,9.799999999999955
1,1732,220,6622.0,5459.375937604247,7.699999999999989
0,1664,81,2438.1,5245.035542825327,11.0
1,1489,108,4471.2,6455.407416449379,9.400000000000034
0,1470,148,7400.0,7696.902001294993,10.5
0,1427,213,8285.699999999999,5813.025022618849,8.899999999999977
0,1482,63,2608.2,6425.059631415701,8.5
0,1766,158,3886.8,4549.403153516452,9.700000000000045
1,1419,20,954.0,7088.0927609558275,9.0
0,1643,171,5625.9,5660.594947066672,8.699999999999989
0,1611,32,1164.8,6140.8083281188965,11.199999999999989
0,1445,81,3369.6,6294.9139197529885,11.5
0,1433,7,276.5,5927.504658915662,10.400000000000034
1,1640,77,2525.6,5633.085067396738,8.900000000000034
2,1479,70,3549.0,7852.442253574224,10.0
0,1665,178,5535.8,5422.5459997286625,10.900000000000034
0,1486,6,241.79999999999998,6271.22631114492,9.0
0,1612,124,4364.8,5942.050232901783,8.600000000000023
0,1465,89,4094.0,7057.064297513873,8.800000000000011
0,1616,16,539.2,5702.954088012576,10.600000000000023
0,1453,33,1518.0,6999.258992687819,11.100000000000023
0,1397,227,9874.5,6363.767158744164,10.899999999999977
1,1460,166,7752.200000000001,7140.002343568643,9.699999999999989
1,1441,107,5157.400000000001,7273.436255542112,11.100000000000023
2,1432,197,8431.599999999999,6418.2319033818985,9.699999999999989
0,1731,104,2953.6,5148.065049584521,11.0
0,1446,144,7214.400000000001,7586.380771741705,11.300000000000011
0,1361,174,7899.599999999999,6470.570836990706,8.100000000000023
0,1398,0,0.0,7539.508209350144,10.099999999999966
1,1646,73,2160.8,5102.114021038015,10.5
2,1428,26,1128.3999999999999,6490.027767491938,10.0
0,1570,15,558.0,6116.052578008611,9.099999999999966
0,1648,157,4647.2,5108.3134305410995,8.300000000000011
0,1603,104,3733.6,6026.381051699645,9.299999999999955
1,1573,93,3245.7,5748.8737006325455,11.100000000000023
2,1782,93,2315.7,4646.604030218518,9.5
0,1363,190,9994.0,7507.757179597864,11.700000000000045
1,1370,143,7993.7,8019.753006328904,9.300000000000011
0,1574,95,3400.9999999999995,5900.874425188732,11.300000000000011
0,1426,60,2406.0,5988.147869105456,9.199999999999989
1,1565,213,7668.0,5899.911003441632,8.599999999999966
1,1682,58,1914.0,5812.574727671835,10.5
1,1587,2,71.2,5916.372948946443,9.399999999999977
2,1419,200,9280.0,6894.916228686589,9.599999999999966
2,1394,210,9807.0,6817.235114338827,9.599999999999966
0,1641,12,400.79999999999995,5739.626946255479,9.600000000000023
1,1274,159,10700.699999999999,8978.692747910653,11.199999999999989
0,1455,94,3966.8,6429.8976841022295,11.700000000000045
1,1574,40,1392.0,5736.0455306303875,11.100000000000023
0,1504,112,4233.599999999999,5953.443742258801,9.300000000000011
0,1496,149,5542.8,5827.780036115209,9.800000000000011
0,1581,116,3839.6000000000004,5480.099977142428,9.699999999999989
0,1500,104,3816.8,5764.822519337272,10.899999999999977
1,1608,79,3207.4,6836.608269035964,9.300000000000011
0,1555,122,4245.599999999999,5666.804828545268,9.599999999999966
0,1324,85,4437.0,7237.475491634022,10.400000000000034
2,1422,156,6536.4,6239.3915055885445,7.899999999999977
1,1498,15,624.0,6525.800035840814,11.0
1,1453,204,8466.0,6314.5488738379245,10.199999999999989
0,1510,94,3891.6,6546.450771550411,9.300000000000011
0,1531,0,0.0,6172.548885895666,10.699999999999989
2,1318,0,0.0,7687.749494697536,9.400000000000034
0,2437,163,2249.4,3521.78819652723,10.400000000000034
0,1609,41,1316.1000000000001,5408.660160199795,9.199999999999989
0,1573,15,549.0,6028.904797798028,8.700000000000045
1,1459,207,12337.2,9106.052914087184,11.0
1,1479,182,6934.2,5900.947729017315,11.299999999999955
0,1553,155,5161.5,5415.571664037692,10.800000000000011
0,1335,168,8988.0,7479.3467100339,10.800000000000011
0,1464,207,9604.8,7113.5710773764395,11.699999999999989
1,1418,127,6083.3,7112.796151188554,11.099999999999966
0,1305,17,1043.8,8390.879818472979,9.199999999999989
1,1651,186,5356.8,4979.2986922336795,10.900000000000034
0,1408,156,7113.6,6723.510933506733,9.599999999999966
1,1443,196,9858.8,7600.863513874752,9.199999999999989
0,1648,90,2763.0,5298.149402622018,9.200000000000045
1,1523,204,7731.599999999999,6044.602289090465,10.0
0,1324,171,8960.4,7265.205282789707,9.399999999999977
0,1669,72,2210.4,5365.662228747663,11.5
0,1479,92,3937.6,6628.886162780606,8.900000000000034
0,1579,133,4907.7,6101.507004022488,9.0
0,1989,186,3775.8,4228.238136539967,10.699999999999989
1,1627,74,2456.8,5656.5841804455895,9.0
1,1384,7,322.7,6681.371704046581,11.399999999999977
2,1864,90,2079.0,4509.065103844358,11.099999999999966
0,1810,195,5070.0,4928.111675931188,8.900000000000034
0,1504,111,4972.799999999999,7055.93332415858,9.399999999999977
0,1592,14,471.80000000000007,5618.256750071795,8.0
0,1886,198,4554.0,4542.533537580602,9.5
2,1653,9,282.59999999999997,5435.395113681845,10.899999999999977
0,1488,157,6185.8,6139.426027351317,9.5
0,1809,40,1020.0,4830.669943792346,8.899999999999977
1,1876,99,2187.9,4341.639159359047,8.900000000000034
1,1234,152,8481.6,7210.709122225437,9.600000000000023
0,1525,90,3510.0,6228.207435741764,9.300000000000011
1,1624,155,4774.0,5237.998375281286,9.100000000000023
0,1475,22,851.4000000000001,5977.6654216179795,9.199999999999989
1,1353,185,8602.5,6588.391033475835,11.300000000000011
0,1725,170,5780.0,6141.813637768046,9.300000000000011
1,1309,100,6070.0,8320.644278714222,9.399999999999977
0,1394,62,3100.0,7298.966931840286,11.5
0,1379,99,5425.2,7913.588118588593,9.0
0,1441,14,607.6,6549.110653330451,11.099999999999966
0,2194,148,2442.0,3790.959855086803,8.300000000000011
2,1630,194,6266.2,5513.390387294966,9.5
0,1290,119,6830.599999999999,7754.078987590327,9.0
2,1466,188,8497.6,6939.066077445039,10.0
1,1488,30,1119.0,5812.197736553403,11.200000000000045
0,1508,5,184.5,5827.151717584492,9.600000000000023
0,1711,197,5693.299999999999,5178.171979181424,9.199999999999989
0,1739,72,1972.8,4989.749723794621,11.399999999999977
0,1382,165,8646.0,7583.469562549378,9.300000000000011
2,1471,197,7426.900000000001,5807.412043744436,11.399999999999977
1,1363,194,10398.4,7650.49020582596,11.199999999999989
0,1802,151,3684.3999999999996,4604.401968905296,11.400000000000034
0,1631,38,1231.2,5533.852627445348,9.800000000000011
0,1477,196,8545.6,6743.659014391755,9.199999999999989
0,1697,175,6300.0,6397.539279770254,10.199999999999989
1,1168,172,10904.8,7754.62353031695,11.0
0,1501,91,3913.0,6758.9271546882,11.300000000000011
0,1408,79,3736.7,6974.168139361149,9.199999999999989
0,1620,89,3034.9,5784.928712320246,9.199999999999989
0,1650,196,6899.200000000001,6082.12337734984,8.899999999999977
0,1448,195,8736.0,6793.212402514377,8.700000000000045
0,1553,157,5746.2,5952.249937050437,10.099999999999966
0,1411,48,2035.1999999999998,6265.005957690813,9.800000000000011
1,1751,183,5105.7,5115.8637248852265,8.899999999999977
0,1706,9,278.09999999999997,5520.343779034912,10.900000000000034
1,1445,65,2912.0,6779.138067426294,9.199999999999989
0,1410,26,1118.0,6349.158752904972,9.100000000000023
1,1499,207,7162.200000000001,5431.331987183203,11.0
0,1415,8,393.6,7290.379911920474,9.600000000000023
1,1423,80,2944.0,5483.796584498151,9.0
0,1465,57,2525.1,6796.259747388359,8.900000000000034
0,1392,51,2575.5,7361.379905891603,8.900000000000034
1,1704,221,6497.4,5246.208404082668,10.100000000000023
2,1398,122,5746.2,6895.356051658094,10.100000000000023
1,1827,178,4984.0,5357.043792901315,11.300000000000011
0,1430,130,5551.0,6394.292967361546,11.399999999999977
1,1519,37,1628.0,6999.0495531775805,9.700000000000045
1,1732,45,1210.5,4878.977166829044,10.599999999999966
0,1558,110,4532.0,6721.919193228913,9.800000000000011
0,1382,134,6231.0,6729.605623254696,9.399999999999977
0,1636,90,2727.0,5191.042037085631,10.699999999999989
1,1615,23,731.4,5378.092463680367,10.800000000000011
2,1400,211,10444.5,7257.079029792422,9.0
0,1515,170,7293.0,6806.103404369607,11.100000000000023
1,1717,29,832.3,5160.369620811082,9.699999999999989
0,2312,44,682.0,3752.7371444681276,10.799999999999955
2,1440,84,3872.4,6951.716223863494,11.100000000000023
0,1644,166,5245.6,5440.233166368373,9.5
0,1725,21,583.8000000000001,5021.835856763284,11.5
0,1355,37,1872.2,7179.900570269233,9.800000000000011
0,1367,204,9608.4,6742.454737207879,11.0
0,1630,53,1717.1999999999998,5530.459707379472,9.599999999999966
0,1388,137,7370.599999999999,7819.88488170752,10.199999999999989
0,1354,155,6711.5,6139.530747106436,9.5
2,1481,14,543.1999999999999,6017.490344489985,11.100000000000023
