Type,Rotational speed (rpm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
0.0,1593.0,18.0,721.8000000000001,6689.424653215282,10.800000000000011
1.0,1415.0,27.0,1250.1,6860.662396786949,10.5
1.0,1608.0,212.0,7420.0,5893.627818134452,11.400000000000034
0.0,1337.0,184.0,10690.4,8134.599161768635,10.699999999999989
0.0,1444.0,170.0,6885.0,6124.220718907943,9.699999999999989
0.0,1486.0,146.0,6672.200000000001,7111.539514127118,10.0
0.0,1762.0,202.0,5656.0,5166.453838583534,10.100000000000023
1.0,1416.0,241.0,10290.7,6331.691497751013,9.5
0.0,1705.0,200.0,5200.0,4642.226744454518,10.800000000000011
0.0,1414.0,51.0,2560.2000000000003,7433.301433707787,10.700000000000045
0.0,1634.0,50.0,1530.0,5236.029643885036,9.199999999999989
0.0,1547.0,107.0,4376.3,6625.859761857649,10.800000000000011
0.0,1596.0,87.0,3236.4,6217.337525160345,10.800000000000011
0.0,1412.0,85.0,3782.5,6579.961093188702,10.0
1.0,1542.0,141.0,5597.700000000001,6410.671137062261,8.399999999999977
0.0,1490.0,158.0,6825.6,6740.601197542261,9.300000000000011
0.0,1564.0,171.0,6138.9,5879.762922556609,8.400000000000034
1.0,1484.0,182.0,7662.2,6542.5133087579125,10.100000000000023
0.0,1393.0,35.0,1694.0,7060.331553873605,9.199999999999989
0.0,1512.0,153.0,5645.7,5842.608353440153,11.400000000000034
0.0,1490.0,168.0,6384.0,5929.232534875136,9.400000000000034
0.0,1551.0,72.0,2433.6,5489.80749844202,9.599999999999966
0.0,1560.0,186.0,6175.200000000001,5423.64555715742,10.800000000000011
1.0,1667.0,53.0,1590.0,5237.034953534185,11.0
0.0,1408.0,89.0,3818.1,6325.408312443833,9.599999999999966
0.0,1757.0,71.0,2066.1,5354.184943586549,10.800000000000011
1.0,1447.0,12.0,514.8,6500.614934734535,9.199999999999989
0.0,1359.0,151.0,6946.0,6546.450771550411,9.800000000000011
0.0,1373.0,108.0,5626.8,7490.949658901159,11.0
1.0,1587.0,152.0,4955.2,5417.802194821742,9.600000000000023
0.0,1438.0,64.0,3308.8,7785.348306469058,9.800000000000011
0.0,1605.0,220.0,7325.999999999999,5596.904392002895,9.0
0.0,1648.0,70.0,2352.0,5798.626056289897,9.399999999999977
0.0,1554.0,103.0,3841.8999999999996,6069.996829706983,11.600000000000023
0.0,1390.0,21.0,1047.8999999999999,7263.466934854721,10.900000000000034
0.0,1394.0,36.0,1634.3999999999999,6627.461974110979,9.300000000000011
1.0,1458.0,23.0,1078.7,7160.757799033358,9.300000000000011
0.0,1511.0,129.0,4798.8,5886.2136594719805,9.899999999999977
1.0,1471.0,14.0,628.6,6916.519914167776,9.5
0.0,1592.0,60.0,1920.0,5334.8432048159475,11.0
1.0,1439.0,184.0,7672.8,6283.8450416368405,9.900000000000034
0.0,1408.0,177.0,7628.7,6354.89739548553,10.099999999999966
0.0,1394.0,155.0,7393.5,6963.214452975633,11.0
2.0,1696.0,65.0,1924.0,5257.099258615112,9.299999999999955
0.0,1577.0,112.0,4267.2,6291.9503506831015,8.100000000000023
0.0,1489.0,114.0,4822.2,6595.742360285234,9.800000000000011
1.0,1467.0,73.0,2752.1000000000004,5791.620304672392,8.300000000000011
1.0,1598.0,195.0,7117.5,6107.989156864395,9.399999999999977
1.0,1645.0,81.0,2891.7000000000003,6149.8246990347,8.399999999999977
1.0,1544.0,141.0,5597.700000000001,6418.985885618761,8.399999999999977
0.0,1562.0,84.0,2772.0,5397.884497397983,11.400000000000034
0.0,1555.0,229.0,7717.300000000001,5487.681687413092,11.200000000000045
0.0,1467.0,20.0,824.0,6329.303887334285,9.5
1.0,1666.0,19.0,621.3000000000001,5704.943763359849,8.5
1.0,1505.0,187.0,8228.0,6934.54218402387,9.300000000000011
1.0,1307.0,44.0,2376.0,7390.910876835347,8.0
1.0,1551.0,211.0,7300.6,5619.743770594494,7.7000000000000455
1.0,1679.0,181.0,5194.7,5046.162255877581,10.0
1.0,1320.0,142.0,8832.4,8597.910774344546,9.199999999999989
1.0,1509.0,141.0,4822.200000000001,5404.356178264378,11.099999999999966
0.0,1304.0,45.0,2241.0,6800.41712166661,10.100000000000023
1.0,2113.0,139.0,2557.6,4071.420303248276,9.5
0.0,1537.0,52.0,1731.6,5359.776978509938,9.5
0.0,1573.0,129.0,4527.900000000001,5781.818535593192,10.600000000000023
1.0,1985.0,143.0,2759.9,4011.866178511726,11.5
1.0,1438.0,0.0,0.0,6369.830432565592,9.099999999999966
1.0,1546.0,121.0,4815.799999999999,6443.490308316761,8.0
2.0,2496.0,5.0,67.5,3528.6368685120556,11.400000000000034
0.0,1795.0,117.0,3240.9,5206.823304182163,9.0
0.0,1706.0,93.0,2780.7,5341.691876800773,9.699999999999989
0.0,1502.0,171.0,8088.299999999999,7439.77311457418,9.5
0.0,1460.0,150.0,7005.0,7140.002343568643,11.099999999999966
1.0,1444.0,76.0,3458.0,6880.297350871886,10.5
0.0,1958.0,0.0,0.0,4408.387531272317,8.099999999999966
0.0,1473.0,84.0,4208.400000000001,7728.035184492068,8.299999999999955
0.0,1429.0,123.0,5227.5,6359.892527804737,10.0
1.0,1684.0,167.0,4893.1,5166.998381310157,8.800000000000011
0.0,1406.0,77.0,3149.2999999999997,6021.951406058083,10.899999999999977
1.0,1575.0,92.0,3174.0,5690.209693814512,9.0
0.0,1268.0,155.0,8649.0,7409.383441638454,9.800000000000011
2.0,1536.0,201.0,8019.9,6417.896800165516,9.100000000000023
1.0,1465.0,140.0,6090.0,6673.528194388117,8.699999999999989
0.0,1530.0,57.0,2154.6,6056.362317590403,9.199999999999989
1.0,1362.0,34.0,1717.0,7202.729476885319,11.0
1.0,1418.0,59.0,2678.6,6741.564619289361,9.5
0.0,1453.0,92.0,3928.4,6497.138238864563,8.699999999999989
0.0,1467.0,55.0,2436.5,6805.537917691961,8.800000000000011
0.0,1364.0,44.0,2037.1999999999998,6613.387639022897,9.100000000000023
0.0,1434.0,127.0,6007.099999999999,7102.952494207307,9.299999999999955
2.0,1555.0,139.0,5615.599999999999,6578.704456127266,9.0
0.0,1507.0,13.0,560.3000000000001,6801.726118605607,9.200000000000045
0.0,1512.0,184.0,7212.8,6206.781773844283,8.699999999999989
1.0,1434.0,52.0,2475.2000000000003,7148.002932859786,9.800000000000011
1.0,1456.0,80.0,3496.0,6663.024802949616,10.0
1.0,1717.0,7.0,189.70000000000002,4872.683509546353,9.399999999999977
0.0,1583.0,25.0,812.5,5387.569601518696,9.699999999999989
0.0,1641.0,63.0,2053.8,5602.150851734392,8.199999999999989
0.0,1369.0,36.0,1756.8,6996.033624230134,9.899999999999977
0.0,1487.0,140.0,5768.0,6415.592965552884,9.300000000000011
0.0,1436.0,158.0,8152.8,7759.482526954502,9.599999999999966
1.0,1601.0,181.0,6262.6,5800.908946951506,10.600000000000023
0.0,1576.0,182.0,6315.400000000001,5726.830192179858,9.0
0.0,1619.0,92.0,3210.7999999999997,5916.990795501648,8.5
1.0,1397.0,112.0,5868.8,7665.779290073431,9.799999999999955
0.0,1603.0,65.0,2249.0,5808.155554005786,11.0
1.0,1473.0,87.0,4184.7,7419.53078590955,8.900000000000034
1.0,1392.0,94.0,4032.6,6253.528672529698,9.600000000000023
1.0,1426.0,157.0,7017.900000000001,6675.067574788378,9.400000000000034
1.0,1638.0,198.0,6336.0,5488.990684352087,8.600000000000023
1.0,1366.0,130.0,8047.0,8854.62078204488,11.0
0.0,1771.0,104.0,2818.4,5025.9303991884635,9.5
1.0,1463.0,156.0,6786.0,6664.417575692708,11.0
0.0,1458.0,91.0,4013.1,6733.2498707328605,11.300000000000011
1.0,1597.0,115.0,3484.5,5067.294702460728,9.800000000000011
1.0,1575.0,47.0,1659.1,5822.156585265284,10.0
0.0,1350.0,13.0,760.5,8270.24266057513,9.300000000000011
1.0,1405.0,62.0,3199.2000000000003,7591.972806665094,9.100000000000023
0.0,1450.0,160.0,6896.0,6544.4610962031375,9.599999999999966
1.0,1347.0,132.0,7524.0,8040.278078332357,11.100000000000023
0.0,1461.0,127.0,5105.400000000001,6150.421601638882,9.5
0.0,1675.0,64.0,1900.8,5209.546017815274,10.199999999999989
0.0,1498.0,39.0,1404.0,5647.326954093011,10.600000000000023
1.0,1531.0,38.0,1611.2,6797.820071739642,11.300000000000011
1.0,1536.0,19.0,706.8000000000001,5983.603031733264,8.900000000000034
0.0,1304.0,153.0,7726.5,6896.005314139836,9.700000000000045
1.0,1492.0,144.0,4896.0,5312.223737710101,8.899999999999977
1.0,1423.0,199.0,9552.0,7152.778153693242,10.400000000000034
0.0,1451.0,173.0,7819.6,6868.06608347391,8.300000000000011
0.0,1353.0,26.0,1544.3999999999999,8416.138223407841,9.600000000000023
1.0,1444.0,3.0,126.0,6351.043708497125,9.5
2.0,1349.0,120.0,5868.0,6907.953838198987,11.300000000000011
0.0,1390.0,33.0,1567.5,6914.1218317755365,10.099999999999966
1.0,1460.0,74.0,3966.4,8194.949156644096,9.600000000000023
0.0,1923.0,244.0,5831.599999999999,4812.888529373027,9.5
0.0,1548.0,150.0,5460.0,5900.6649856784925,9.5
0.0,1571.0,74.0,2826.8,6284.462888192047,11.300000000000011
0.0,1687.0,16.0,425.6,4699.215235190637,8.5
1.0,1370.0,71.0,3585.5,7245.036257953661,11.099999999999966
0.0,1426.0,124.0,6026.400000000001,7257.456020910854,10.599999999999966
0.0,1447.0,110.0,4323.0,5955.108786365204,9.100000000000023
2.0,1524.0,124.0,5009.599999999999,6447.553434815404,9.399999999999977
0.0,1512.0,109.0,4229.2,6143.447265947912,11.399999999999977
0.0,1349.0,176.0,9028.8,7246.994517374399,9.600000000000023
1.0,1501.0,114.0,4582.8,6318.810967871294,11.0
1.0,1335.0,96.0,5548.799999999999,8080.4904642983065,11.700000000000045
1.0,1367.0,168.0,7996.8,6814.030689832166,9.400000000000034
2.0,1593.0,118.0,3799.6000000000004,5371.557950960901,9.600000000000023
0.0,1574.0,63.0,2129.3999999999996,5571.216636072043,9.5
1.0,1465.0,82.0,2935.6,5492.236996760796,8.899999999999977
0.0,1421.0,122.0,6539.2,7976.042980541959,11.100000000000023
0.0,1606.0,176.0,5878.4,5617.209552520597,10.5
1.0,1531.0,84.0,4057.2,7743.743147760018,11.199999999999989
0.0,1568.0,38.0,1257.8,5435.039066514438,9.199999999999989
1.0,1360.0,77.0,3742.2000000000003,6921.556934389033,10.899999999999977
2.0,1355.0,127.0,5689.599999999999,6356.908014783826,9.5
0.0,1390.0,144.0,7560.0,7641.9241298571715,10.400000000000034
0.0,1873.0,7.0,164.5,4609.292381469384,9.299999999999955
1.0,1485.0,50.0,2295.0,7137.855588588689,7.800000000000011
0.0,1660.0,99.0,3762.0,6605.722152948138,8.399999999999977
1.0,1625.0,109.0,4490.8,7010.987605261222,9.900000000000034
0.0,1440.0,136.0,6555.200000000001,7268.388763345345,10.799999999999955
1.0,1636.0,107.0,3819.9,6116.178241714753,10.100000000000023
0.0,1448.0,192.0,7680.0,6065.368216530694,10.699999999999989
1.0,1556.0,36.0,1288.8,5833.393014989623,9.400000000000034
0.0,1477.0,111.0,5039.4,7022.066955352882,9.399999999999977
1.0,1602.0,210.0,6573.0,5250.920793063052,9.5
1.0,1524.0,76.0,3199.6,6718.861376379418,9.5
1.0,1483.0,117.0,5031.0,6677.874064225584,8.100000000000023
0.0,1366.0,200.0,10180.0,7281.101741616872,8.400000000000034
1.0,1349.0,127.0,7137.400000000001,7939.202570690863,9.299999999999955
0.0,1531.0,159.0,6264.599999999999,6316.842236475045,9.399999999999977
0.0,1365.0,172.0,7998.0,6646.824656832605,9.399999999999977
0.0,1529.0,15.0,679.5,7253.277702681578,11.0
1.0,1439.0,212.0,7759.200000000001,5515.317230789169,9.5
0.0,1479.0,18.0,709.1999999999999,6102.292402185886,10.899999999999977
1.0,1661.0,162.0,4779.0,5131.215640985769,10.199999999999989
0.0,2137.0,99.0,1782.0,4028.1501004328325,9.200000000000045
0.0,1766.0,145.0,3842.5,4900.779819844958,9.599999999999966
0.0,1334.0,133.0,5745.6,6034.873823839849,9.0
0.0,1428.0,26.0,1008.8,5802.144640061916,11.800000000000011
0.0,1800.0,135.0,3510.0,4900.884539600078,9.700000000000045
0.0,1715.0,90.0,2556.0,5100.480392858149,11.0
1.0,1345.0,67.0,3189.2000000000003,6704.368162270857,9.099999999999966
1.0,1465.0,92.0,4158.400000000001,6934.33274451363,10.100000000000023
0.0,1404.0,54.0,2716.2,7395.4347702565165,11.5
1.0,1339.0,86.0,4145.2,6758.592051471818,10.399999999999977
0.0,1388.0,123.0,5596.5,6613.471414826993,9.800000000000011
0.0,1601.0,43.0,1539.3999999999999,6002.096540487395,10.800000000000011
2.0,1559.0,220.0,8822.0,6546.649739085139,9.699999999999989
0.0,1584.0,17.0,547.4000000000001,5341.210165927222,9.300000000000011
0.0,1421.0,85.0,3901.5,6830.230835949177,9.600000000000023
2.0,1435.0,111.0,4728.6,6401.623350219921,9.399999999999977
0.0,1603.0,69.0,2594.4,6311.75285637623,8.5
0.0,1881.0,29.0,629.3,4274.419548547737,11.0
0.0,1601.0,160.0,5728.0,6002.096540487395,9.599999999999966
0.0,1375.0,59.0,2885.1,7041.0945348581245,11.100000000000023
1.0,1459.0,17.0,819.4000000000001,7364.29111508393,8.899999999999977
0.0,1701.0,199.0,6208.8,5557.603067906487,10.0
0.0,1561.0,150.0,5220.0,5688.6703134142535,9.5
0.0,1523.0,72.0,2592.0,5741.574733700706,7.800000000000011
1.0,1649.0,41.0,1295.6000000000001,5456.778887677279,11.0
0.0,1437.0,42.0,2154.6,7719.74137988659,9.100000000000023
1.0,1380.0,70.0,3206.0,6618.707402582975,8.900000000000034
0.0,1597.0,74.0,2279.2000000000003,5150.9134269237775,8.899999999999977
0.0,1513.0,160.0,6448.0,6385.171876690622,10.300000000000011
1.0,1309.0,68.0,2944.3999999999996,5935.4843042557795,8.899999999999977
1.0,1495.0,132.0,4818.0,5714.295237492034,11.599999999999966
0.0,1505.0,173.0,7144.9,6509.013459095132,11.300000000000011
0.0,2267.0,181.0,2841.7,3727.1750522434186,11.099999999999966
1.0,1408.0,76.0,3534.0,6856.211807194365,11.199999999999989
0.0,1407.0,49.0,2209.9,6645.065364946595,10.5
0.0,1626.0,130.0,4212.0,5516.888027115963,10.799999999999955
1.0,1599.0,208.0,7508.8,6044.832672551728,9.0
0.0,1825.0,142.0,3493.2000000000003,4701.393406097125,10.699999999999989
0.0,1350.0,76.0,4301.6,8001.636488693202,8.600000000000023
0.0,1379.0,122.0,6649.0,7870.265555895589,9.200000000000045
0.0,1654.0,188.0,5564.8,5126.911659050351,10.800000000000011
0.0,1373.0,74.0,3174.6,6168.171600131664,11.0
1.0,1551.0,20.0,800.0,6496.813607623692,9.600000000000023
0.0,1444.0,197.0,7840.599999999999,6018.36999043299,10.5
0.0,1470.0,197.0,7643.599999999999,5972.795953004914,11.800000000000011
1.0,1485.0,13.0,546.0,6531.371126813179,9.5
0.0,1504.0,51.0,2091.0,6457.4389796987,11.399999999999977
0.0,1732.0,132.0,3762.0,5169.176552216645,9.199999999999989
0.0,1422.0,146.0,7343.799999999999,7490.248036541856,9.099999999999966
1.0,1254.0,124.0,7080.400000000001,7498.290513735047,10.900000000000034
0.0,1525.0,145.0,6075.5,6691.33055275846,9.399999999999977
0.0,1803.0,209.0,5308.599999999999,4795.766849410963,11.800000000000011
0.0,1381.0,207.0,10225.8,7144.1283019203565,9.0
1.0,1504.0,109.0,4643.400000000001,6709.436598418649,9.5
2.0,1397.0,212.0,9052.400000000001,6246.732360422433,11.100000000000023
0.0,1376.0,25.0,1265.0,7291.175782059384,9.300000000000011
0.0,1418.0,16.0,788.8,7320.685809052103,9.600000000000023
1.0,2636.0,100.0,1220.0,3367.703548844162,9.599999999999966
0.0,1728.0,146.0,3562.3999999999996,4415.319979061239,9.400000000000034
0.0,1556.0,114.0,4183.8,5980.042560059196,11.399999999999977
1.0,1520.0,10.0,414.0,6589.80475016995,9.399999999999977
1.0,1366.0,95.0,5244.0,7896.204639238729,9.5
0.0,1554.0,62.0,2250.6,5907.262330251031,11.399999999999977
0.0,1629.0,74.0,2249.6,5185.889825133743,9.600000000000023
0.0,1647.0,74.0,2590.0,6036.5702838727875,9.399999999999977
1.0,1533.0,106.0,4335.4,6565.897230076132,8.199999999999989
0.0,1324.0,228.0,12357.6,7514.773403190881,8.199999999999989
1.0,1375.0,98.0,4606.0,6767.5141746080135,9.100000000000023
0.0,1588.0,114.0,3841.8,5604.140527081665,9.600000000000023
0.0,1805.0,103.0,2636.8,4838.890444569238,11.100000000000023
0.0,1628.0,174.0,6246.599999999999,6120.367031919539,11.399999999999977
1.0,1477.0,138.0,6693.0,7501.547298119268,10.899999999999977
0.0,1607.0,93.0,3506.1000000000004,6344.331172193955,8.199999999999989
0.0,1374.0,154.0,7730.8,7223.02416542751,11.199999999999989
1.0,1512.0,146.0,4876.4,5288.431409346914,9.400000000000034
1.0,1351.0,207.0,12482.099999999999,8531.026266749619,8.899999999999977
0.0,1635.0,47.0,1654.4,6026.83134664666,9.899999999999977
0.0,1451.0,42.0,1995.0,7217.547322234751,9.300000000000011
0.0,1476.0,166.0,7519.799999999999,7001.856042614788,9.5
1.0,1455.0,103.0,4748.3,7024.129934528739,9.699999999999989
0.0,1441.0,46.0,1844.6000000000001,6051.136801809932,9.599999999999966
2.0,1513.0,76.0,2941.2000000000003,6131.666293496951,9.5
0.0,1629.0,162.0,6091.2,6414.126888981209,9.199999999999989
1.0,1334.0,150.0,8085.0,7529.622664466848,10.300000000000011
1.0,1639.0,191.0,6360.299999999999,5715.468098749375,10.100000000000023
0.0,1589.0,198.0,6039.0,5075.190571996751,9.199999999999989
2.0,2053.0,137.0,2698.9,4235.296248035032,11.100000000000023
1.0,1515.0,168.0,7425.6,7012.348962077777,8.300000000000011
0.0,1594.0,54.0,1895.4,5859.007467091893,10.5
1.0,1489.0,179.0,6963.099999999999,6065.588128016445,9.5
0.0,1766.0,7.0,180.6,4771.325258566035,11.300000000000011
1.0,1834.0,22.0,558.8,4878.223184592182,9.800000000000011
1.0,1458.0,175.0,7752.499999999999,6763.786151325752,8.800000000000011
0.0,1412.0,109.0,4469.0,6062.436063387344,10.700000000000045
0.0,1402.0,204.0,9118.800000000001,6562.724221496007,10.100000000000023
0.0,1507.0,117.0,4972.5,6707.0385160264095,9.300000000000011
0.0,1365.0,218.0,11532.199999999999,7561.656437557952,10.199999999999989
0.0,1722.0,178.0,5411.2,5481.953516808045,11.0
1.0,1546.0,71.0,2840.0,6475.869656599761,8.899999999999977
1.0,1284.0,166.0,9179.8,7435.647156222465,10.700000000000045
0.0,1424.0,129.0,6398.400000000001,7396.3981920036185,10.899999999999977
1.0,1410.0,73.0,3204.7,6482.048122151819,9.5
0.0,1436.0,156.0,6676.799999999999,6436.159925458384,10.799999999999955
0.0,1388.0,183.0,9406.199999999999,7471.042433452911,7.899999999999977
1.0,1811.0,147.0,3733.7999999999997,4817.045903651277,10.699999999999989
2.0,1457.0,23.0,998.1999999999999,6621.828051285542,9.600000000000023
0.0,1378.0,83.0,3685.2,6407.089721437167,9.5
2.0,1403.0,24.0,1144.8000000000002,7008.1706438485035,10.0
2.0,1484.0,28.0,1036.0,5749.952314110279,10.800000000000011
0.0,1351.0,168.0,7576.8,6380.585151416381,7.800000000000011
0.0,1486.0,19.0,898.6999999999999,7360.521203899622,11.100000000000023
2.0,1371.0,23.0,1281.1000000000001,7996.892683786282,10.800000000000011
0.0,1509.0,168.0,6384.0,6004.840198071531,11.0
1.0,1468.0,112.0,4681.599999999999,6425.855501554611,10.199999999999989
0.0,1698.0,99.0,2930.4,5263.298668118196,9.400000000000034
2.0,1550.0,185.0,7067.000000000001,6200.456700635055,10.599999999999966
0.0,1577.0,14.0,512.4,6044.235769947548,9.800000000000011
2.0,1438.0,16.0,739.2,6957.11976322767,11.399999999999977
0.0,1786.0,123.0,3210.3,4881.469497000892,9.300000000000011
2.0,1679.0,120.0,3744.0,5485.723427992353,11.299999999999955
0.0,1568.0,140.0,5012.0,5878.380621789029,11.099999999999966
0.0,1663.0,38.0,1276.8,5851.404812870206,11.199999999999989
1.0,1436.0,187.0,8789.0,7067.745712536078,8.800000000000011
1.0,1370.0,199.0,11701.199999999999,8435.804593419312,10.800000000000011
0.0,1472.0,28.0,1498.0,8246.890155183446,9.300000000000011
1.0,1525.0,199.0,7522.2,6036.570283872787,8.800000000000011
1.0,1481.0,85.0,3374.5000000000005,6157.07130608898,9.199999999999989
1.0,1525.0,132.0,4738.8,5733.144793413574,9.699999999999989
2.0,1495.0,21.0,783.3,5839.5400646151475,9.899999999999977
0.0,1492.0,91.0,3439.7999999999997,5905.942861336524,9.5
1.0,1349.0,6.0,307.20000000000005,7232.867822408757,7.900000000000034
1.0,1401.0,198.0,9306.0,6895.481715364237,9.5
0.0,1501.0,86.0,3311.0,6051.597568732458,11.5
0.0,1546.0,64.0,2464.0,6233.024544477269,8.099999999999966
2.0,1572.0,142.0,4657.599999999999,5399.518125577849,9.5
1.0,1568.0,182.0,6679.400000000001,6026.161140213894,10.899999999999977
0.0,1634.0,78.0,2948.3999999999996,6468.03661891681,11.199999999999989
0.0,1475.0,147.0,6174.0,6487.388829662922,10.100000000000023
1.0,1573.0,134.0,4556.0,5600.621943309644,8.100000000000023
1.0,1576.0,149.0,5423.599999999999,6007.39536009645,9.400000000000034
2.0,1478.0,98.0,4664.8,7367.3279879824,11.399999999999977
0.0,1386.0,25.0,1215.0,7053.880816958234,11.0
0.0,1432.0,68.0,2951.2,6508.207116980711,10.699999999999989
0.0,1454.0,2.0,103.4,7871.9724879040405,9.0
0.0,1542.0,208.0,7363.2,5716.3163287658435,10.900000000000034
1.0,1453.0,174.0,7847.400000000001,6862.316968917841,9.199999999999989
0.0,1348.0,22.0,1199.0,7693.341529620925,11.200000000000045
0.0,1507.0,94.0,3590.8,6028.444030875502,11.300000000000011
0.0,2424.0,12.0,174.0,3680.6899529458015,10.100000000000023
0.0,1764.0,27.0,699.3,4784.394284004968,9.699999999999989
0.0,1521.0,197.0,7742.099999999999,6259.654778204199,9.099999999999966
0.0,1487.0,22.0,906.4000000000001,6415.592965552884,11.399999999999977
0.0,1364.0,129.0,6940.2,7684.670733897016,9.5
0.0,1545.0,152.0,5456.8,5808.333577589489,9.400000000000034
0.0,1617.0,185.0,6142.000000000001,5621.817221745863,9.099999999999966
1.0,1300.0,92.0,5363.599999999999,7936.7102405190135,9.399999999999977
0.0,1858.0,144.0,3787.2000000000003,5117.172721824222,11.5
0.0,1453.0,112.0,4211.2,5721.133437501349,11.199999999999989
0.0,1393.0,18.0,853.1999999999999,6914.456934991919,8.0
0.0,1552.0,114.0,4548.599999999999,6484.749891833907,11.300000000000011
2.0,1358.0,102.0,6160.8,8589.449418130876,9.5
0.0,1403.0,70.0,3381.0,7096.323733708231,10.300000000000011
0.0,1413.0,153.0,7420.5,7176.4971782278435,9.399999999999977
0.0,1379.0,34.0,1676.1999999999998,7119.341135883533,8.599999999999966
1.0,1596.0,15.0,495.0,5515.380062642241,11.5
